@id @lat @lon
id1142 -2.5 38.3
id1143 0.1 -0.1
id1144 -2.1 38.1
id1145 -48.6 -37.7
id1146 -27.1 8.4
id1147 6.6 -6.9
id1148 -2.3 38.3
id1149 6.8 -6.9
id1150 -2.5 38.3
id1151 0.1 -0.1
id1152 -2.1 38.1
id1153 -48.6 -37.7
id1154 -27.1 8.4
id1155 6.6 -6.9
id1156 -2.3 38.3
id1157 6.8 -6.9
id1158 -2.5 38.3
id1159 0.1 -0.1
id1160 -2.1 38.1
id1161 -48.6 -37.7
id1162 -27.1 8.4
id1163 6.6 -6.9
id1164 -2.3 38.3
id1165 6.8 -6.9
id1166 -2.5 38.3
id1167 0.1 -0.1
id1168 -2.1 38.1
id1169 -48.6 -37.7
id1170 -27.1 8.4
id1171 6.6 -6.9
id1172 -2.3 38.3
id1173 6.8 -6.9
id1174 -2.5 38.3
id1175 0.1 -0.1
id1176 -2.1 38.1
id1177 -48.6 -37.7
id1178 -27.1 8.4
id1179 6.6 -6.9
id1180 -2.3 38.3
id1181 6.8 -6.9
id1182 -2.5 38.3
id1183 0.1 -0.1
id1184 -2.1 38.1
id1185 -48.6 -37.7
id1186 -27.1 8.4
id1187 6.6 -6.9
id1188 -2.3 38.3
id1189 6.8 -6.9
id1190 -2.5 38.3
id1191 0.1 -0.1
id1192 -2.1 38.1
id1193 -48.6 -37.7
id1194 -27.1 8.4
id1195 6.6 -6.9
id1196 -2.3 38.3
id1197 6.8 -6.9
id1198 -2.5 38.3
id1199 0.1 -0.1
id1200 -2.1 38.1
id1201 -48.6 -37.7
id1202 -27.1 8.4
id1203 6.6 -6.9
id1204 -2.3 38.3
id1205 6.8 -6.9
id1206 -2.5 38.3
id1207 0.1 -0.1
id1208 -2.1 38.1
id1209 -48.6 -37.7
id1210 -27.1 8.4
id1211 6.6 -6.9
id1212 -2.3 38.3
id1213 6.8 -6.9
id1214 -2.5 38.3
id1215 0.1 -0.1
id1216 -2.1 38.1
id1217 -48.6 -37.7
id1218 -27.1 8.4
id1219 6.6 -6.9
id1220 -2.3 38.3
id1221 6.8 -6.9
id1222 -2.5 38.3
id1223 0.1 -0.1
id1224 -2.1 38.1
id1225 -48.6 -37.7
id1226 -27.1 8.4
id1227 6.6 -6.9
id1228 -2.3 38.3
id1229 6.8 -6.9
id1230 -2.5 38.3
id1231 0.1 -0.1
id1232 -2.1 38.1
id1233 -48.6 -37.7
id1234 -27.1 8.4
id1235 6.6 -6.9
id1236 -2.3 38.3
id1237 6.8 -6.9
id1238 -2.5 38.3
id1239 0.1 -0.1
id1240 -2.1 38.1
id1241 -48.6 -37.7
id1242 -27.1 8.4
id1243 6.6 -6.9
id1244 -2.3 38.3
id1245 6.8 -6.9
id1246 -2.5 38.3
id1247 0.1 -0.1
id1248 -2.1 38.1
id1249 -48.6 -37.7
id1250 -27.1 8.4
id1251 6.6 -6.9
id1252 -2.3 38.3
id1253 6.8 -6.9
id1254 -2.5 38.3
id1255 0.1 -0.1
id1256 -2.1 38.1
id1257 -48.6 -37.7
id1258 -27.1 8.4
id1259 6.6 -6.9
id1260 -2.3 38.3
id1261 6.8 -6.9
id1262 -2.5 38.3
id1263 0.1 -0.1
id1264 -2.1 38.1
id1265 -48.6 -37.7
id1266 -27.1 8.4
id1267 6.6 -6.9
id1268 -2.3 38.3
id1269 6.8 -6.9
id1270 -2.5 38.3
id1271 0.1 -0.1
id1272 -2.1 38.1
id1273 -48.6 -37.7
id1274 -27.1 8.4
id1275 6.6 -6.9
id1276 -2.3 38.3
id1277 6.8 -6.9
id1278 -2.5 38.3
id1279 0.1 -0.1
id1280 -2.1 38.1
id1281 -48.6 -37.7
id1282 -27.1 8.4
id1283 6.6 -6.9
id1284 -2.3 38.3
id1285 6.8 -6.9
id1286 -2.5 38.3
id1287 0.1 -0.1
id1288 -2.1 38.1
id1289 -48.6 -37.7
id1290 -27.1 8.4
id1291 6.6 -6.9
id1292 -2.3 38.3
id1293 6.8 -6.9
id1294 -2.5 38.3
id1295 0.1 -0.1
id1296 -2.1 38.1
id1297 -48.6 -37.7
id1298 -27.1 8.4
id1299 6.6 -6.9
id1300 -2.3 38.3
id1301 6.8 -6.9
id1302 -2.5 38.3
id1303 0.1 -0.1
id1304 -2.1 38.1
id1305 -48.6 -37.7
id1306 -27.1 8.4
id1307 6.6 -6.9
id1308 -2.3 38.3
id1309 6.8 -6.9
id1310 -2.5 38.3
id1311 0.1 -0.1
id1312 -2.1 38.1
id1313 -48.6 -37.7
id1314 -27.1 8.4
id1315 6.6 -6.9
id1316 -2.3 38.3
id1317 6.8 -6.9
id1318 -2.5 38.3
id1319 0.1 -0.1
id1320 -2.1 38.1
id1321 -48.6 -37.7
id1322 -27.1 8.4
id1323 6.6 -6.9
id1324 -2.3 38.3
id1325 6.8 -6.9
id1326 -2.5 38.3
id1327 0.1 -0.1
id1328 -2.1 38.1
id1329 -48.6 -37.7
id1330 -27.1 8.4
id1331 6.6 -6.9
id1332 -2.3 38.3
id1333 6.8 -6.9
id1334 -2.5 38.3
id1335 0.1 -0.1
id1336 -2.1 38.1
id1337 -48.6 -37.7
id1338 -27.1 8.4
id1339 6.6 -6.9
id1340 -2.3 38.3
id1341 6.8 -6.9
id1342 -2.5 38.3
id1343 0.1 -0.1
id1344 -2.1 38.1
id1345 -48.6 -37.7
id1346 -27.1 8.4
id1347 6.6 -6.9
id1348 -2.3 38.3
id1349 6.8 -6.9
id1350 -2.5 38.3
id1351 0.1 -0.1
id1352 -2.1 38.1
id1353 -48.6 -37.7
id1354 -27.1 8.4
id1355 6.6 -6.9
id1356 -2.3 38.3
id1357 6.8 -6.9
id1358 -2.5 38.3
id1359 0.1 -0.1
id1360 -2.1 38.1
id1361 -48.6 -37.7
id1362 -27.1 8.4
id1363 6.6 -6.9
id1364 -2.3 38.3
id1365 6.8 -6.9
id1366 -2.5 38.3
id1367 0.1 -0.1
id1368 -2.1 38.1
id1369 -48.6 -37.7
id1370 -27.1 8.4
id1371 6.6 -6.9
id1372 -2.3 38.3
id1373 6.8 -6.9
id1374 -2.5 38.3
id1375 0.1 -0.1
id1376 -2.1 38.1
id1377 -48.6 -37.7
id1378 -27.1 8.4
id1379 6.6 -6.9
id1380 -2.3 38.3
id1381 6.8 -6.9
id1382 -2.5 38.3
id1383 0.1 -0.1
id1384 -2.1 38.1
id1385 -48.6 -37.7
id1386 -27.1 8.4
id1387 6.6 -6.9
id1388 -2.3 38.3
id1389 6.8 -6.9
id1390 -2.5 38.3
id1391 0.1 -0.1
id1392 -2.1 38.1
id1393 -48.6 -37.7
id1394 -27.1 8.4
id1395 6.6 -6.9
id1396 -2.3 38.3
id1397 6.8 -6.9
id1398 -2.5 38.3
id1399 0.1 -0.1
id1400 -2.1 38.1
id1401 -48.6 -37.7
id1402 -27.1 8.4
id1403 6.6 -6.9
id1404 -2.3 38.3
id1405 6.8 -6.9
id1406 -2.5 38.3
id1407 0.1 -0.1
id1408 -2.1 38.1
id1409 -48.6 -37.7
id1410 -27.1 8.4
id1411 6.6 -6.9
id1412 -2.3 38.3
id1413 6.8 -6.9
id1414 -2.5 38.3
id1415 0.1 -0.1
id1416 -2.1 38.1
id1417 -48.6 -37.7
id1418 -27.1 8.4
id1419 6.6 -6.9
id1420 -2.3 38.3
id1421 6.8 -6.9
id1422 -2.5 38.3
id1423 0.1 -0.1
id1424 -2.1 38.1
id1425 -48.6 -37.7
id1426 -27.1 8.4
id1427 6.6 -6.9
id1428 -2.3 38.3
id1429 6.8 -6.9
id1430 -2.5 38.3
id1431 0.1 -0.1
id1432 -2.1 38.1
id1433 -48.6 -37.7
id1434 -27.1 8.4
id1435 6.6 -6.9
id1436 -2.3 38.3
id1437 6.8 -6.9
id1438 -2.5 38.3
id1439 0.1 -0.1
id1440 -2.1 38.1
id1441 -48.6 -37.7
id1442 -27.1 8.4
id1443 6.6 -6.9
id1444 -2.3 38.3
id1445 6.8 -6.9
id1446 -2.5 38.3
id1447 0.1 -0.1
id1448 -2.1 38.1
id1449 -48.6 -37.7
id1450 -27.1 8.4
id1451 6.6 -6.9
id1452 -2.3 38.3
id1453 6.8 -6.9
id1454 -2.5 38.3
id1455 0.1 -0.1
id1456 -2.1 38.1
id1457 -48.6 -37.7
id1458 -27.1 8.4
id1459 6.6 -6.9
id1460 -2.3 38.3
id1461 6.8 -6.9
id1462 -2.5 38.3
id1463 0.1 -0.1
id1464 -2.1 38.1
id1465 -48.6 -37.7
id1466 -27.1 8.4
id1467 6.6 -6.9
id1468 -2.3 38.3
id1469 6.8 -6.9
id1470 -2.5 38.3
id1471 0.1 -0.1
id1472 -2.1 38.1
id1473 -48.6 -37.7
id1474 -27.1 8.4
id1475 6.6 -6.9
id1476 -2.3 38.3
id1477 6.8 -6.9
id1478 -2.5 38.3
id1479 0.1 -0.1
id1480 -2.1 38.1
id1481 -48.6 -37.7
id1482 -27.1 8.4
id1483 6.6 -6.9
id1484 -2.3 38.3
id1485 6.8 -6.9
id1486 -2.5 38.3
id1487 0.1 -0.1
id1488 -2.1 38.1
id1489 -48.6 -37.7
id1490 -27.1 8.4
id1491 6.6 -6.9
id1492 -2.3 38.3
id1493 6.8 -6.9
id1494 -2.5 38.3
id1495 0.1 -0.1
id1496 -2.1 38.1
id1497 -48.6 -37.7
id1498 -27.1 8.4
id1499 6.6 -6.9
id1500 -2.3 38.3
id1501 6.8 -6.9
id1502 -2.5 38.3
id1503 0.1 -0.1
id1504 -2.1 38.1
id1505 -48.6 -37.7
id1506 -27.1 8.4
id1507 6.6 -6.9
id1508 -2.3 38.3
id1509 6.8 -6.9
id1510 -2.5 38.3
id1511 0.1 -0.1
id1512 -2.1 38.1
id1513 -48.6 -37.7
id1514 -27.1 8.4
id1515 6.6 -6.9
id1516 -2.3 38.3
id1517 6.8 -6.9
id1518 -2.5 38.3
id1519 0.1 -0.1
id1520 -2.1 38.1
id1521 -48.6 -37.7
id1522 -27.1 8.4
id1523 6.6 -6.9
id1524 -2.3 38.3
id1525 6.8 -6.9
id1526 -2.5 38.3
id1527 0.1 -0.1
id1528 -2.1 38.1
id1529 -48.6 -37.7
id1530 -27.1 8.4
id1531 6.6 -6.9
id1532 -2.3 38.3
id1533 6.8 -6.9
id1534 -2.5 38.3
id1535 0.1 -0.1
id1536 -2.1 38.1
id1537 -48.6 -37.7
id1538 -27.1 8.4
id1539 6.6 -6.9
id1540 -2.3 38.3
id1541 6.8 -6.9
id1542 -2.5 38.3
id1543 0.1 -0.1
id1544 -2.1 38.1
id1545 -48.6 -37.7
id1546 -27.1 8.4
id1547 6.6 -6.9
id1548 -2.3 38.3
id1549 6.8 -6.9
id1550 -2.5 38.3
id1551 0.1 -0.1
id1552 -2.1 38.1
id1553 -48.6 -37.7
id1554 -27.1 8.4
id1555 6.6 -6.9
id1556 -2.3 38.3
id1557 6.8 -6.9
id1558 -2.5 38.3
id1559 0.1 -0.1
id1560 -2.1 38.1
id1561 -48.6 -37.7
id1562 -27.1 8.4
id1563 6.6 -6.9
id1564 -2.3 38.3
id1565 6.8 -6.9
id1566 -2.5 38.3
id1567 0.1 -0.1
id1568 -2.1 38.1
id1569 -48.6 -37.7
id1570 -27.1 8.4
id1571 6.6 -6.9
id1572 -2.3 38.3
id1573 6.8 -6.9
id1574 -2.5 38.3
id1575 0.1 -0.1
id1576 -2.1 38.1
id1577 -48.6 -37.7
id1578 -27.1 8.4
id1579 6.6 -6.9
id1580 -2.3 38.3
id1581 6.8 -6.9
id1582 -2.5 38.3
id1583 0.1 -0.1
id1584 -2.1 38.1
id1585 -48.6 -37.7
id1586 -27.1 8.4
id1587 6.6 -6.9
id1588 -2.3 38.3
id1589 6.8 -6.9
id1590 -2.5 38.3
id1591 0.1 -0.1
id1592 -2.1 38.1
id1593 -48.6 -37.7
id1594 -27.1 8.4
id1595 6.6 -6.9
id1596 -2.3 38.3
id1597 6.8 -6.9
id1598 -2.5 38.3
id1599 0.1 -0.1
id1600 -2.1 38.1
id1601 -48.6 -37.7
id1602 -27.1 8.4
id1603 6.6 -6.9
id1604 -2.3 38.3
id1605 6.8 -6.9
id1606 -2.5 38.3
id1607 0.1 -0.1
id1608 -2.1 38.1
id1609 -48.6 -37.7
id1610 -27.1 8.4
id1611 6.6 -6.9
id1612 -2.3 38.3
id1613 6.8 -6.9
id1614 -2.5 38.3
id1615 0.1 -0.1
id1616 -2.1 38.1
id1617 -48.6 -37.7
id1618 -27.1 8.4
id1619 6.6 -6.9
id1620 -2.3 38.3
id1621 6.8 -6.9
id1622 -2.5 38.3
id1623 0.1 -0.1
id1624 -2.1 38.1
id1625 -48.6 -37.7
id1626 -27.1 8.4
id1627 6.6 -6.9
id1628 -2.3 38.3
id1629 6.8 -6.9
id1630 -2.5 38.3
id1631 0.1 -0.1
id1632 -2.1 38.1
id1633 -48.6 -37.7
id1634 -27.1 8.4
id1635 6.6 -6.9
id1636 -2.3 38.3
id1637 6.8 -6.9
id1638 -2.5 38.3
id1639 0.1 -0.1
id1640 -2.1 38.1
id1641 -48.6 -37.7
id1642 -27.1 8.4
id1643 6.6 -6.9
id1644 -2.3 38.3
id1645 6.8 -6.9
id1646 -2.5 38.3
id1647 0.1 -0.1
id1648 -2.1 38.1
id1649 -48.6 -37.7
id1650 -27.1 8.4
id1651 6.6 -6.9
id1652 -2.3 38.3
id1653 6.8 -6.9
id1654 -2.5 38.3
id1655 0.1 -0.1
id1656 -2.1 38.1
id1657 -48.6 -37.7
id1658 -27.1 8.4
id1659 6.6 -6.9
id1660 -2.3 38.3
id1661 6.8 -6.9
id1662 -2.5 38.3
id1663 0.1 -0.1
id1664 -2.1 38.1
id1665 -48.6 -37.7
id1666 -27.1 8.4
id1667 6.6 -6.9
id1668 -2.3 38.3
id1669 6.8 -6.9
id1670 -2.5 38.3
id1671 0.1 -0.1
id1672 -2.1 38.1
id1673 -48.6 -37.7
id1674 -27.1 8.4
id1675 6.6 -6.9
id1676 -2.3 38.3
id1677 6.8 -6.9
id1678 -2.5 38.3
id1679 0.1 -0.1
id1680 -2.1 38.1
id1681 -48.6 -37.7
id1682 -27.1 8.4
id1683 6.6 -6.9
id1684 -2.3 38.3
id1685 6.8 -6.9
id1686 -2.5 38.3
id1687 0.1 -0.1
id1688 -2.1 38.1
id1689 -48.6 -37.7
id1690 -27.1 8.4
id1691 6.6 -6.9
id1692 -2.3 38.3
id1693 6.8 -6.9
id1694 -2.5 38.3
id1695 0.1 -0.1
id1696 -2.1 38.1
id1697 -48.6 -37.7
id1698 -27.1 8.4
id1699 6.6 -6.9
id1700 -2.3 38.3
id1701 6.8 -6.9
id1702 -2.5 38.3
id1703 0.1 -0.1
id1704 -2.1 38.1
id1705 -48.6 -37.7
id1706 -27.1 8.4
id1707 6.6 -6.9
id1708 -2.3 38.3
id1709 6.8 -6.9
id1710 -2.5 38.3
id1711 0.1 -0.1
id1712 -2.1 38.1
id1713 -48.6 -37.7
id1714 -27.1 8.4
id1715 6.6 -6.9
id1716 -2.3 38.3
id1717 6.8 -6.9
id1718 -2.5 38.3
id1719 0.1 -0.1
id1720 -2.1 38.1
id1721 -48.6 -37.7
id1722 -27.1 8.4
id1723 6.6 -6.9
id1724 -2.3 38.3
id1725 6.8 -6.9
id1726 -2.5 38.3
id1727 0.1 -0.1
id1728 -2.1 38.1
id1729 -48.6 -37.7
id1730 -27.1 8.4
id1731 6.6 -6.9
id1732 -2.3 38.3
id1733 6.8 -6.9
id1734 -2.5 38.3
id1735 0.1 -0.1
id1736 -2.1 38.1
id1737 -48.6 -37.7
id1738 -27.1 8.4
id1739 6.6 -6.9
id1740 -2.3 38.3
id1741 6.8 -6.9
id1742 -2.5 38.3
id1743 0.1 -0.1
id1744 -2.1 38.1
id1745 -48.6 -37.7
id1746 -27.1 8.4
id1747 6.6 -6.9
id1748 -2.3 38.3
id1749 6.8 -6.9
id1750 -2.5 38.3
id1751 0.1 -0.1
id1752 -2.1 38.1
id1753 -48.6 -37.7
id1754 -27.1 8.4
id1755 6.6 -6.9
id1756 -2.3 38.3
id1757 6.8 -6.9
id1758 -2.5 38.3
id1759 0.1 -0.1
id1760 -2.1 38.1
id1761 -48.6 -37.7
id1762 -27.1 8.4
id1763 6.6 -6.9
id1764 -2.3 38.3
id1765 6.8 -6.9
id1766 -2.5 38.3
id1767 0.1 -0.1
id1768 -2.1 38.1
id1769 -48.6 -37.7
id1770 -27.1 8.4
id1771 6.6 -6.9
id1772 -2.3 38.3
id1773 6.8 -6.9
id1774 -2.5 38.3
id1775 0.1 -0.1
id1776 -2.1 38.1
id1777 -48.6 -37.7
id1778 -27.1 8.4
id1779 6.6 -6.9
id1780 -2.3 38.3
id1781 6.8 -6.9
id1782 -2.5 38.3
id1783 0.1 -0.1
id1784 -2.1 38.1
id1785 -48.6 -37.7
id1786 -27.1 8.4
id1787 6.6 -6.9
id1788 -2.3 38.3
id1789 6.8 -6.9
id1790 -2.5 38.3
id1791 0.1 -0.1
id1792 -2.1 38.1
id1793 -48.6 -37.7
id1794 -27.1 8.4
id1795 6.6 -6.9
id1796 -2.3 38.3
id1797 6.8 -6.9
id1798 -2.5 38.3
id1799 0.1 -0.1
id1800 -2.1 38.1
id1801 -48.6 -37.7
id1802 -27.1 8.4
id1803 6.6 -6.9
id1804 -2.3 38.3
id1805 6.8 -6.9
id1806 -2.5 38.3
id1807 0.1 -0.1
id1808 -2.1 38.1
id1809 -48.6 -37.7
id1810 -27.1 8.4
id1811 6.6 -6.9
id1812 -2.3 38.3
id1813 6.8 -6.9
id1814 -2.5 38.3
id1815 0.1 -0.1
id1816 -2.1 38.1
id1817 -48.6 -37.7
id1818 -27.1 8.4
id1819 6.6 -6.9
id1820 -2.3 38.3
id1821 6.8 -6.9
id1822 -2.5 38.3
id1823 0.1 -0.1
id1824 -2.1 38.1
id1825 -48.6 -37.7
id1826 -27.1 8.4
id1827 6.6 -6.9
id1828 -2.3 38.3
id1829 6.8 -6.9
id1830 -2.5 38.3
id1831 0.1 -0.1
id1832 -2.1 38.1
id1833 -48.6 -37.7
id1834 -27.1 8.4
id1835 6.6 -6.9
id1836 -2.3 38.3
id1837 6.8 -6.9
id1838 -2.5 38.3
id1839 0.1 -0.1
id1840 -2.1 38.1
id1841 -48.6 -37.7
id1842 -27.1 8.4
id1843 6.6 -6.9
id1844 -2.3 38.3
id1845 6.8 -6.9
id1846 -2.5 38.3
id1847 0.1 -0.1
id1848 -2.1 38.1
id1849 -48.6 -37.7
id1850 -27.1 8.4
id1851 6.6 -6.9
id1852 -2.3 38.3
id1853 6.8 -6.9
id1854 -2.5 38.3
id1855 0.1 -0.1
id1856 -2.1 38.1
id1857 -48.6 -37.7
id1858 -27.1 8.4
id1859 6.6 -6.9
id1860 -2.3 38.3
id1861 6.8 -6.9
id1862 -2.5 38.3
id1863 0.1 -0.1
id1864 -2.1 38.1
id1865 -48.6 -37.7
id1866 -27.1 8.4
id1867 6.6 -6.9
id1868 -2.3 38.3
id1869 6.8 -6.9
id1870 -2.5 38.3
id1871 0.1 -0.1
id1872 -2.1 38.1
id1873 -48.6 -37.7
id1874 -27.1 8.4
id1875 6.6 -6.9
id1876 -2.3 38.3
id1877 6.8 -6.9
id1878 -2.5 38.3
id1879 0.1 -0.1
id1880 -2.1 38.1
id1881 -48.6 -37.7
id1882 -27.1 8.4
id1883 6.6 -6.9
id1884 -2.3 38.3
id1885 6.8 -6.9
id1886 -2.5 38.3
id1887 0.1 -0.1
id1888 -2.1 38.1
id1889 -48.6 -37.7
id1890 -27.1 8.4
id1891 6.6 -6.9
id1892 -2.3 38.3
id1893 6.8 -6.9
id1894 -2.5 38.3
id1895 0.1 -0.1
id1896 -2.1 38.1
id1897 -48.6 -37.7
id1898 -27.1 8.4
id1899 6.6 -6.9
id1900 -2.3 38.3
id1901 6.8 -6.9
id1902 -2.5 38.3
id1903 0.1 -0.1
id1904 -2.1 38.1
id1905 -48.6 -37.7
id1906 -27.1 8.4
id1907 6.6 -6.9
id1908 -2.3 38.3
id1909 6.8 -6.9
id1910 -2.5 38.3
id1911 0.1 -0.1
id1912 -2.1 38.1
id1913 -48.6 -37.7
id1914 -27.1 8.4
id1915 6.6 -6.9
id1916 -2.3 38.3
id1917 6.8 -6.9
id1918 -2.5 38.3
id1919 0.1 -0.1
id1920 -2.1 38.1
id1921 -48.6 -37.7
id1922 -27.1 8.4
id1923 6.6 -6.9
id1924 -2.3 38.3
id1925 6.8 -6.9
id1926 -2.5 38.3
id1927 0.1 -0.1
id1928 -2.1 38.1
id1929 -48.6 -37.7
id1930 -27.1 8.4
id1931 6.6 -6.9
id1932 -2.3 38.3
id1933 6.8 -6.9
id1934 -2.5 38.3
id1935 0.1 -0.1
id1936 -2.1 38.1
id1937 -48.6 -37.7
id1938 -27.1 8.4
id1939 6.6 -6.9
id1940 -2.3 38.3
id1941 6.8 -6.9
id1942 -2.5 38.3
id1943 0.1 -0.1
id1944 -2.1 38.1
id1945 -48.6 -37.7
id1946 -27.1 8.4
id1947 6.6 -6.9
id1948 -2.3 38.3
id1949 6.8 -6.9
id1950 -2.5 38.3
id1951 0.1 -0.1
id1952 -2.1 38.1
id1953 -48.6 -37.7
id1954 -27.1 8.4
id1955 6.6 -6.9
id1956 -2.3 38.3
id1957 6.8 -6.9
id1958 -2.5 38.3
id1959 0.1 -0.1
id1960 -2.1 38.1
id1961 -48.6 -37.7
id1962 -27.1 8.4
id1963 6.6 -6.9
id1964 -2.3 38.3
id1965 6.8 -6.9
id1966 -2.5 38.3
id1967 0.1 -0.1
id1968 -2.1 38.1
id1969 -48.6 -37.7
id1970 -27.1 8.4
id1971 6.6 -6.9
id1972 -2.3 38.3
id1973 6.8 -6.9
id1974 -2.5 38.3
id1975 0.1 -0.1
id1976 -2.1 38.1
id1977 -48.6 -37.7
id1978 -27.1 8.4
id1979 6.6 -6.9
id1980 -2.3 38.3
id1981 6.8 -6.9
id1982 -2.5 38.3
id1983 0.1 -0.1
id1984 -2.1 38.1
id1985 -48.6 -37.7
id1986 -27.1 8.4
id1987 6.6 -6.9
id1988 -2.3 38.3
id1989 6.8 -6.9
id1990 -2.5 38.3
id1991 0.1 -0.1
id1992 -2.1 38.1
id1993 -48.6 -37.7
id1994 -27.1 8.4
id1995 6.6 -6.9
id1996 -2.3 38.3
id1997 6.8 -6.9
id1998 -2.5 38.3
id1999 0.1 -0.1
id2000 -2.1 38.1
id2001 -48.6 -37.7
id2002 -27.1 8.4
id2003 6.6 -6.9
id2004 -2.3 38.3
id2005 6.8 -6.9
id2006 -2.5 38.3
id2007 0.1 -0.1
id2008 -2.1 38.1
id2009 -48.6 -37.7
id2010 -27.1 8.4
id2011 6.6 -6.9
id2012 -2.3 38.3
id2013 6.8 -6.9
id2014 -2.5 38.3
id2015 0.1 -0.1
id2016 -2.1 38.1
id2017 -48.6 -37.7
id2018 -27.1 8.4
id2019 6.6 -6.9
id2020 -2.3 38.3
id2021 6.8 -6.9
id2022 -2.5 38.3
id2023 0.1 -0.1
id2024 -2.1 38.1
id2025 -48.6 -37.7
id2026 -27.1 8.4
id2027 6.6 -6.9
id2028 -2.3 38.3
id2029 6.8 -6.9
id2030 -2.5 38.3
id2031 0.1 -0.1
id2032 -2.1 38.1
id2033 -48.6 -37.7
id2034 -27.1 8.4
id2035 6.6 -6.9
id2036 -2.3 38.3
id2037 6.8 -6.9
id2038 -2.5 38.3
id2039 0.1 -0.1
id2040 -2.1 38.1
id2041 -48.6 -37.7
id2042 -27.1 8.4
id2043 6.6 -6.9
id2044 -2.3 38.3
id2045 6.8 -6.9
id2046 -2.5 38.3
id2047 0.1 -0.1
id2048 -2.1 38.1
id2049 -48.6 -37.7
id2050 -27.1 8.4
id2051 6.6 -6.9
id2052 -2.3 38.3
id2053 6.8 -6.9
id2054 -2.5 38.3
id2055 0.1 -0.1
id2056 -2.1 38.1
id2057 -48.6 -37.7
id2058 -27.1 8.4
id2059 6.6 -6.9
id2060 -2.3 38.3
id2061 6.8 -6.9
id2062 -2.5 38.3
id2063 0.1 -0.1
id2064 -2.1 38.1
id2065 -48.6 -37.7
id2066 -27.1 8.4
id2067 6.6 -6.9
id2068 -2.3 38.3
id2069 6.8 -6.9
id2070 -2.5 38.3
id2071 0.1 -0.1
id2072 -2.1 38.1
id2073 -48.6 -37.7
id2074 -27.1 8.4
id2075 6.6 -6.9
id2076 -2.3 38.3
id2077 6.8 -6.9
id2078 -2.5 38.3
id2079 0.1 -0.1
id2080 -2.1 38.1
id2081 -48.6 -37.7
id2082 -27.1 8.4
id2083 6.6 -6.9
id2084 -2.3 38.3
id2085 6.8 -6.9
id2086 -2.5 38.3
id2087 0.1 -0.1
id2088 -2.1 38.1
id2089 -48.6 -37.7
id2090 -27.1 8.4
id2091 6.6 -6.9
id2092 -2.3 38.3
id2093 6.8 -6.9
id2094 -2.5 38.3
id2095 0.1 -0.1
id2096 -2.1 38.1
id2097 -48.6 -37.7
id2098 -27.1 8.4
id2099 6.6 -6.9
id2100 -2.3 38.3
id2101 6.8 -6.9
id2102 -2.5 38.3
id2103 0.1 -0.1
id2104 -2.1 38.1
id2105 -48.6 -37.7
id2106 -27.1 8.4
id2107 6.6 -6.9
id2108 -2.3 38.3
id2109 6.8 -6.9
id2110 -2.5 38.3
id2111 0.1 -0.1
id2112 -2.1 38.1
id2113 -48.6 -37.7
id2114 -27.1 8.4
id2115 6.6 -6.9
id2116 -2.3 38.3
id2117 6.8 -6.9
id2118 -2.5 38.3
id2119 0.1 -0.1
id2120 -2.1 38.1
id2121 -48.6 -37.7
id2122 -27.1 8.4
id2123 6.6 -6.9
id2124 -2.3 38.3
id2125 6.8 -6.9
id2126 -2.5 38.3
id2127 0.1 -0.1
id2128 -2.1 38.1
id2129 -48.6 -37.7
id2130 -27.1 8.4
id2131 6.6 -6.9
id2132 -2.3 38.3
id2133 6.8 -6.9
id2134 -2.5 38.3
id2135 0.1 -0.1
id2136 -2.1 38.1
id2137 -48.6 -37.7
id2138 -27.1 8.4
id2139 6.6 -6.9
id2140 -2.3 38.3
id2141 6.8 -6.9
id2142 -2.5 38.3
id2143 0.1 -0.1
id2144 -2.1 38.1
id2145 -48.6 -37.7
id2146 -27.1 8.4
id2147 6.6 -6.9
id2148 -2.3 38.3
id2149 6.8 -6.9
id2150 -2.5 38.3
id2151 0.1 -0.1
id2152 -2.1 38.1
id2153 -48.6 -37.7
id2154 -27.1 8.4
id2155 6.6 -6.9
id2156 -2.3 38.3
id2157 6.8 -6.9
id2158 -2.5 38.3
id2159 0.1 -0.1
id2160 -2.1 38.1
id2161 -48.6 -37.7
id2162 -27.1 8.4
id2163 6.6 -6.9
id2164 -2.3 38.3
id2165 6.8 -6.9
id2166 -2.5 38.3
id2167 0.1 -0.1
id2168 -2.1 38.1
id2169 -48.6 -37.7
id2170 -27.1 8.4
id2171 6.6 -6.9
id2172 -2.3 38.3
id2173 6.8 -6.9
id2174 -2.5 38.3
id2175 0.1 -0.1
id2176 -2.1 38.1
id2177 -48.6 -37.7
id2178 -27.1 8.4
id2179 6.6 -6.9
id2180 -2.3 38.3
id2181 6.8 -6.9
id2182 -2.5 38.3
id2183 0.1 -0.1
id2184 -2.1 38.1
id2185 -48.6 -37.7
id2186 -27.1 8.4
id2187 6.6 -6.9
id2188 -2.3 38.3
id2189 6.8 -6.9
id2190 -2.5 38.3
id2191 0.1 -0.1
id2192 -2.1 38.1
id2193 -48.6 -37.7
id2194 -27.1 8.4
id2195 6.6 -6.9
id2196 -2.3 38.3
id2197 6.8 -6.9
id2198 -2.5 38.3
id2199 0.1 -0.1
id2200 -2.1 38.1
id2201 -48.6 -37.7
id2202 -27.1 8.4
id2203 6.6 -6.9
id2204 -2.3 38.3
id2205 6.8 -6.9
id2206 -2.5 38.3
id2207 0.1 -0.1
